CustomerID,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod
Cust2235,250.25,05-01-2012,250.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust2781,523,05-01-2012,23799.25,24-Jun-08,Yes,Two year,Electronic check
Cust6471,367.75,05-01-2012,3466.5,11-Mar-11,No,One year,Credit card (automatic)
Cust4715,451.25,05-01-2012,19193.75,24-Jun-08,Yes,Month-to-month,Electronic check
Cust4718,175,05-01-2012,175,06-Dec-11,No,Month-to-month,Electronic check
Cust4404,432,05-01-2012,30294.75,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust6416,98.5,05-01-2012,647.75,09-Jul-11,No,Month-to-month,Credit card (automatic)
Cust1872,277.25,05-01-2012,14834.75,30-Jul-07,Yes,One year,Electronic check
Cust5856,372,05-01-2012,4483.75,11-Dec-10,Yes,Month-to-month,Credit card (automatic)
Cust4908,491.25,05-01-2012,27541.75,31-May-07,Yes,One year,Electronic check
Cust2021,310.75,05-01-2012,18894.25,01-Jan-07,Yes,Two year,Mailed check
Cust4818,122.5,05-01-2012,9081,07-Mar-06,Yes,Two year,Electronic check
Cust2115,350.75,05-01-2012,619,06-Nov-11,Yes,Month-to-month,Electronic check
Cust1217,355.25,05-01-2012,10840.75,19-Jun-09,Yes,Month-to-month,Electronic check
Cust5094,258.25,05-01-2012,2622.5,11-Mar-11,Yes,Month-to-month,Mailed check
Cust4327,372,05-01-2012,1498.5,07-Sep-11,Yes,Month-to-month,Electronic check
Cust3651,538.5,05-01-2012,39599,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2074,532,05-01-2012,36259.5,06-May-06,Yes,One year,Credit card (automatic)
Cust5060,426.5,05-01-2012,21489.75,27-Dec-07,Yes,Month-to-month,Credit card (automatic)
Cust4902,266.5,05-01-2012,11481.25,25-Apr-08,No,Two year,Credit card (automatic)
Cust3876,484.5,05-01-2012,31571.75,03-Oct-06,Yes,One year,Mailed check
Cust3779,549.75,05-01-2012,18912,19-Feb-09,Yes,Month-to-month,Electronic check
Cust1936,422,05-01-2012,22420.25,30-Jul-07,No,One year,Electronic check
Cust6318,424,05-01-2012,4534.25,09-Feb-11,Yes,Month-to-month,Credit card (automatic)
Cust1586,125.25,05-01-2012,4749.25,24-Jul-08,No,One year,Electronic check
Cust6497,426,05-01-2012,14372.25,21-Mar-09,Yes,Month-to-month,Credit card (automatic)
Cust5919,467.25,05-01-2012,24361,29-Aug-07,Yes,One year,Electronic check
Cust2442,386.75,05-01-2012,27750.5,07-Mar-06,No,Two year,Credit card (automatic)
Cust2741,504.25,05-01-2012,4097.75,10-May-11,No,Month-to-month,Electronic check
Cust5973,326.75,05-01-2012,7122,15-Apr-10,No,Month-to-month,Bank transfer (automatic)
Cust4959,376,05-01-2012,12881,19-Feb-09,Yes,Month-to-month,Electronic check
Cust5482,378,05-01-2012,2012.5,08-Aug-11,No,Month-to-month,Electronic check
Cust2472,479.5,05-01-2012,4137.25,10-Apr-11,Yes,Month-to-month,Bank transfer (automatic)
Cust5250,515.5,05-01-2012,32975,04-Aug-06,Yes,Month-to-month,Bank transfer (automatic)
Cust2816,380.75,05-01-2012,24647.75,03-Sep-06,No,Two year,Bank transfer (automatic)
Cust1764,124.5,05-01-2012,9296,05-Feb-06,No,Two year,Mailed check
Cust4568,401,05-01-2012,28571,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust2654,228.25,05-01-2012,228.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1299,494.5,05-01-2012,5324.75,11-Mar-11,Yes,One year,Electronic check
Cust3236,553,05-01-2012,36054.25,04-Aug-06,Yes,One year,Credit card (automatic)
Cust2210,409.75,05-01-2012,5908.75,11-Nov-10,No,Two year,Mailed check
Cust2492,352.25,05-01-2012,352.25,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic)
Cust3680,378.75,05-01-2012,378.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5862,497.75,05-01-2012,33340,05-Jun-06,Yes,Two year,Electronic check
Cust3598,227,05-01-2012,2594.5,10-Jan-11,Yes,Month-to-month,Bank transfer (automatic)
Cust4004,423,05-01-2012,5576,11-Dec-10,Yes,Month-to-month,Electronic check
Cust5609,278.25,05-01-2012,7002.75,15-Jan-10,Yes,Month-to-month,Bank transfer (automatic)
Cust4355,506.75,05-01-2012,16674.5,20-May-09,Yes,Month-to-month,Electronic check
Cust5305,120.25,05-01-2012,7795.75,03-Oct-06,Yes,Two year,Mailed check
Cust4213,568,05-01-2012,31463.5,30-Jun-07,Yes,Two year,Electronic check
Cust5505,466.25,05-01-2012,28872.75,31-Jan-07,Yes,Month-to-month,Electronic check
Cust5888,447,05-01-2012,7697.25,13-Aug-10,Yes,Month-to-month,Electronic check
Cust1254,421.75,05-01-2012,3048.25,09-Jun-11,Yes,Month-to-month,Electronic check
Cust1344,446.25,05-01-2012,9539.25,16-Mar-10,No,Month-to-month,Electronic check
Cust5171,523,05-01-2012,34428.75,05-Jul-06,No,Two year,Bank transfer (automatic)
Cust3190,102,05-01-2012,3726.5,22-Sep-08,Yes,Month-to-month,Bank transfer (automatic)
Cust5280,531.5,05-01-2012,37826.75,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust2061,350.25,05-01-2012,15312.25,25-Apr-08,Yes,Month-to-month,Electronic check
Cust6326,250.75,05-01-2012,575.5,06-Nov-11,No,Month-to-month,Credit card (automatic)
Cust3140,374.75,05-01-2012,374.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4966,454.75,05-01-2012,33262.25,05-Feb-06,No,Two year,Credit card (automatic)
Cust4981,103.75,05-01-2012,5615.75,01-May-07,No,Two year,Mailed check
Cust1726,468.5,05-01-2012,20774,26-Mar-08,Yes,Month-to-month,Electronic check
Cust4474,522,05-01-2012,11001.25,15-Apr-10,Yes,Month-to-month,Bank transfer (automatic)
Cust5575,459.25,05-01-2012,7872.25,13-Aug-10,No,Month-to-month,Electronic check
Cust2309,99.75,05-01-2012,3782,21-Nov-08,Yes,Two year,Mailed check
Cust1839,494.25,05-01-2012,22824.5,26-Mar-08,Yes,Month-to-month,Electronic check
Cust1529,439.75,05-01-2012,2611.75,09-Jul-11,Yes,Month-to-month,Bank transfer (automatic)
Cust4994,130,05-01-2012,8274.25,03-Sep-06,No,Two year,Credit card (automatic)
Cust3547,452.25,05-01-2012,25224,30-Jun-07,No,Month-to-month,Electronic check
Cust4417,473,05-01-2012,1397.75,07-Oct-11,Yes,Month-to-month,Electronic check
Cust5717,253.25,05-01-2012,16106.25,02-Nov-06,Yes,Two year,Bank transfer (automatic)
Cust1590,479.5,05-01-2012,12243.75,16-Dec-09,Yes,Month-to-month,Electronic check
Cust5302,167.5,05-01-2012,3000,14-Jul-10,Yes,Month-to-month,Credit card (automatic)
Cust5931,96.5,05-01-2012,926,11-Mar-11,Yes,One year,Mailed check
Cust5067,353.75,05-01-2012,2254,09-Jun-11,Yes,Month-to-month,Credit card (automatic)
Cust1424,328,05-01-2012,22832.5,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust2726,382,05-01-2012,19831.5,28-Oct-07,Yes,One year,Bank transfer (automatic)
Cust4514,392.5,05-01-2012,28011.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust5771,449.5,05-01-2012,12167.5,17-Sep-09,No,Month-to-month,Credit card (automatic)
Cust5679,115.25,05-01-2012,6275.5,28-Sep-07,No,Two year,Mailed check
Cust3472,450.75,05-01-2012,12117,17-Oct-09,No,Month-to-month,Bank transfer (automatic)
Cust1770,279,05-01-2012,11416.5,22-Sep-08,No,One year,Electronic check
Cust2944,330.5,05-01-2012,22142.25,04-Aug-06,Yes,Two year,Credit card (automatic)
Cust2093,101.25,05-01-2012,4073.75,21-Nov-08,Yes,One year,Credit card (automatic)
Cust4063,224.25,05-01-2012,4467.75,14-Jun-10,Yes,One year,Credit card (automatic)
Cust2005,104.25,05-01-2012,303.25,07-Oct-11,No,Month-to-month,Mailed check
Cust6422,475.5,05-01-2012,20302.75,25-May-08,Yes,Month-to-month,Credit card (automatic)
Cust4618,480.5,05-01-2012,2267,08-Aug-11,Yes,Month-to-month,Electronic check
Cust1633,455.75,05-01-2012,842.5,06-Nov-11,Yes,Month-to-month,Electronic check
Cust4983,474.5,05-01-2012,19240,23-Aug-08,Yes,Month-to-month,Bank transfer (automatic)
Cust4958,296.5,05-01-2012,16371.75,01-May-07,Yes,One year,Mailed check
Cust1311,530.25,05-01-2012,33517.5,02-Dec-06,Yes,One year,Credit card (automatic)
Cust4783,272.5,05-01-2012,272.5,06-Dec-11,No,Month-to-month,Electronic check
Cust5841,476.75,05-01-2012,3304.5,09-Jun-11,Yes,Month-to-month,Electronic check
Cust5665,125.5,05-01-2012,9289.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust5502,252.75,05-01-2012,2826.75,09-Feb-11,No,Month-to-month,Electronic check
Cust4227,97.25,05-01-2012,3001.25,20-Apr-09,Yes,One year,Bank transfer (automatic)
Cust3795,396.75,05-01-2012,3306.25,10-Apr-11,Yes,Month-to-month,Bank transfer (automatic)
Cust3271,124,05-01-2012,7121,31-May-07,Yes,Two year,Mailed check
Cust1950,104.25,05-01-2012,5358,28-Sep-07,Yes,One year,Credit card (automatic)
Cust5737,429.25,05-01-2012,23969,31-May-07,Yes,One year,Mailed check
Cust3989,396.75,05-01-2012,16720.5,24-Jul-08,Yes,Month-to-month,Bank transfer (automatic)
Cust2045,523,05-01-2012,10902.75,16-Mar-10,Yes,Month-to-month,Electronic check
Cust1887,440.75,05-01-2012,6953,12-Oct-10,No,Month-to-month,Electronic check
Cust4906,409.25,05-01-2012,15708.5,21-Nov-08,Yes,Month-to-month,Mailed check
Cust6023,220.75,05-01-2012,220.75,06-Dec-11,No,Month-to-month,Bank transfer (automatic)
Cust3498,447.25,05-01-2012,28463.25,03-Oct-06,No,One year,Bank transfer (automatic)
Cust1579,227.75,05-01-2012,2985,11-Dec-10,Yes,Month-to-month,Credit card (automatic)
Cust1664,412.25,05-01-2012,21750.5,30-Jul-07,No,One year,Bank transfer (automatic)
Cust5020,355.25,05-01-2012,9188.5,16-Dec-09,Yes,Month-to-month,Mailed check
Cust4763,502.5,05-01-2012,18266.75,19-Feb-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3755,470.5,05-01-2012,8912,15-May-10,Yes,Month-to-month,Electronic check
Cust5956,319.25,05-01-2012,21323,04-Aug-06,No,Month-to-month,Electronic check
Cust3760,550.5,05-01-2012,22345.5,22-Sep-08,Yes,Month-to-month,Credit card (automatic)
Cust5922,192.75,05-01-2012,780.5,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust2845,280.25,05-01-2012,,05-Jan-12,No,Two year,Credit card (automatic)
Cust4397,454.75,05-01-2012,8061,13-Aug-10,Yes,Month-to-month,Credit card (automatic)
Cust4848,319,05-01-2012,15036.25,25-Feb-08,No,Two year,Bank transfer (automatic)
Cust1504,226.5,05-01-2012,2642.25,11-Dec-10,No,Month-to-month,Electronic check
Cust3889,125.25,05-01-2012,949.75,09-Jun-11,No,Month-to-month,Bank transfer (automatic)
Cust1338,126.25,05-01-2012,4738.75,22-Oct-08,Yes,One year,Credit card (automatic)
Cust4021,372,05-01-2012,1147.75,07-Oct-11,Yes,Month-to-month,Electronic check
Cust5456,451.25,05-01-2012,3718.75,10-May-11,Yes,Month-to-month,Electronic check
Cust1474,250.75,05-01-2012,3811.25,12-Sep-10,Yes,Month-to-month,Electronic check
Cust5175,556,05-01-2012,37654,05-Jul-06,Yes,Two year,Bank transfer (automatic)
Cust5809,423,05-01-2012,4327.75,11-Mar-11,Yes,Month-to-month,Credit card (automatic)
Cust2835,121.5,05-01-2012,4108,19-Feb-09,No,Two year,Bank transfer (automatic)
Cust5551,242,05-01-2012,17214,06-Apr-06,No,Two year,Bank transfer (automatic)
Cust2246,520,05-01-2012,35195.25,05-Jul-06,Yes,Two year,Electronic check
Cust4674,456.5,05-01-2012,20631.75,26-Mar-08,Yes,One year,Bank transfer (automatic)
Cust4772,304.5,05-01-2012,2759.75,10-May-11,No,Month-to-month,Bank transfer (automatic)
Cust1307,275,05-01-2012,5232.5,14-Jun-10,Yes,Month-to-month,Credit card (automatic)
Cust4211,121.75,05-01-2012,2692.5,14-Feb-10,No,One year,Mailed check
Cust2199,473.75,05-01-2012,11468,14-Feb-10,Yes,Month-to-month,Electronic check
Cust2343,104.25,05-01-2012,2369.5,14-Feb-10,No,Month-to-month,Electronic check
Cust3607,230,05-01-2012,12120.25,30-Jul-07,No,Two year,Credit card (automatic)
Cust4277,352.75,05-01-2012,17102.5,26-Jan-08,Yes,One year,Credit card (automatic)
Cust1675,528,05-01-2012,35560.75,05-Jul-06,Yes,One year,Electronic check
Cust1604,374.75,05-01-2012,1543.5,07-Sep-11,No,Month-to-month,Electronic check
Cust6309,476,05-01-2012,21429,25-Apr-08,Yes,Two year,Credit card (automatic)
Cust5098,123,05-01-2012,8390.25,06-May-06,No,Two year,Credit card (automatic)
Cust3618,544,05-01-2012,35412.25,03-Sep-06,Yes,Month-to-month,Bank transfer (automatic)
Cust1953,124,05-01-2012,6145.5,28-Sep-07,No,Two year,Mailed check
Cust5563,106.25,05-01-2012,3559.5,19-Jul-09,No,Two year,Mailed check
Cust1911,97.5,05-01-2012,137.75,06-Nov-11,No,Month-to-month,Mailed check
Cust6117,308.25,05-01-2012,3568.75,10-Jan-11,Yes,Month-to-month,Mailed check
Cust2273,539.5,05-01-2012,37379.25,06-Apr-06,Yes,One year,Electronic check
Cust2439,417.75,05-01-2012,30466.5,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2272,502.25,05-01-2012,15484.5,19-Jul-09,No,Month-to-month,Electronic check
Cust4317,549.5,05-01-2012,3347.25,09-Jul-11,Yes,Month-to-month,Credit card (automatic)
Cust6057,419.75,05-01-2012,11271,16-Nov-09,Yes,Month-to-month,Electronic check
Cust1557,375,05-01-2012,3290.5,10-May-11,Yes,Month-to-month,Mailed check
Cust5310,99.25,05-01-2012,5197.25,29-Aug-07,Yes,One year,Bank transfer (automatic)
Cust4759,128.5,05-01-2012,128.5,06-Dec-11,Yes,Month-to-month,Mailed check
Cust4368,497.5,05-01-2012,33552.5,04-Aug-06,No,Month-to-month,Electronic check
Cust5239,407,05-01-2012,18879.25,25-Apr-08,No,Month-to-month,Bank transfer (automatic)
Cust4295,517,05-01-2012,26182,27-Nov-07,Yes,One year,Bank transfer (automatic)
Cust6321,452.25,05-01-2012,29127.5,02-Nov-06,No,One year,Credit card (automatic)
Cust5943,349.75,05-01-2012,19359.25,30-Jul-07,No,Two year,Bank transfer (automatic)
Cust3606,306.75,05-01-2012,15847.75,28-Sep-07,No,Month-to-month,Bank transfer (automatic)
Cust3233,537,05-01-2012,25606.5,26-Jan-08,Yes,Month-to-month,Bank transfer (automatic)
Cust6426,330.75,05-01-2012,21962.5,03-Oct-06,Yes,One year,Credit card (automatic)
Cust4270,250.25,05-01-2012,1441.75,09-Jul-11,No,Month-to-month,Mailed check
Cust2054,101,05-01-2012,3422,19-Feb-09,Yes,Two year,Mailed check
Cust1396,479.75,05-01-2012,22283.25,25-Apr-08,Yes,Month-to-month,Bank transfer (automatic)
Cust2159,121.5,05-01-2012,8216.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust3399,400.5,05-01-2012,1087.75,07-Oct-11,No,Month-to-month,Credit card (automatic)
Cust6096,100.75,05-01-2012,100.75,06-Dec-11,Yes,Month-to-month,Credit card (automatic)
Cust5288,299,05-01-2012,18207.5,01-Jan-07,No,Month-to-month,Electronic check
Cust2722,475.25,05-01-2012,22522.75,25-Feb-08,Yes,Month-to-month,Electronic check
Cust1874,227.25,05-01-2012,2058.75,10-May-11,Yes,Month-to-month,Electronic check
Cust6109,444.75,05-01-2012,1776,07-Sep-11,Yes,Month-to-month,Electronic check
Cust2204,271.75,05-01-2012,7132.25,17-Sep-09,No,One year,Mailed check
Cust1873,350.75,05-01-2012,350.75,06-Dec-11,Yes,Month-to-month,Mailed check
Cust2031,430.5,05-01-2012,17758.25,24-Jun-08,Yes,Month-to-month,Credit card (automatic)
Cust5306,505.5,05-01-2012,23372,26-Mar-08,Yes,One year,Electronic check
Cust2780,103.25,05-01-2012,3274.25,18-Aug-09,Yes,Month-to-month,Mailed check
Cust2339,276.5,05-01-2012,7653,19-Jul-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3045,102.75,05-01-2012,102.75,06-Dec-11,No,Month-to-month,Mailed check
Cust5716,359.5,05-01-2012,22396,02-Nov-06,Yes,Two year,Bank transfer (automatic)
Cust4071,472.75,05-01-2012,19257.25,23-Aug-08,Yes,Month-to-month,Electronic check
Cust1509,102.25,05-01-2012,2357.75,16-Mar-10,Yes,Month-to-month,Bank transfer (automatic)
Cust3905,568.75,05-01-2012,32806.25,02-Mar-07,No,Two year,Electronic check
Cust4247,426.5,05-01-2012,2102.25,08-Aug-11,Yes,Month-to-month,Mailed check
Cust4148,385.75,05-01-2012,8797,14-Feb-10,Yes,Two year,Bank transfer (automatic)
Cust4396,98.5,05-01-2012,1081,09-Feb-11,No,Month-to-month,Credit card (automatic)
Cust2156,343.75,05-01-2012,22237.75,04-Aug-06,No,Two year,Bank transfer (automatic)
Cust3918,100.25,05-01-2012,100.25,06-Dec-11,No,Month-to-month,Mailed check
Cust3906,245.25,05-01-2012,10381,24-Jun-08,Yes,Month-to-month,Bank transfer (automatic)
Cust1400,272.75,05-01-2012,3006.25,09-Feb-11,Yes,Month-to-month,Electronic check
Cust4803,453,05-01-2012,9716,14-Feb-10,Yes,Month-to-month,Electronic check
Cust6307,124.75,05-01-2012,8591.75,06-May-06,Yes,Two year,Credit card (automatic)
Cust3083,346.25,05-01-2012,346.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust2586,95.5,05-01-2012,3900.5,22-Sep-08,No,Two year,Mailed check
Cust3797,427,05-01-2012,16485,21-Nov-08,Yes,Two year,Bank transfer (automatic)
Cust2429,101,05-01-2012,101,06-Dec-11,No,Month-to-month,Mailed check
Cust3454,369.5,05-01-2012,1404.25,07-Sep-11,Yes,Month-to-month,Electronic check
Cust1519,425,05-01-2012,28038.75,05-Jun-06,Yes,Two year,Credit card (automatic)
Cust5757,120.25,05-01-2012,6509.5,29-Aug-07,No,One year,Bank transfer (automatic)
Cust4471,495.75,05-01-2012,18078,20-Jan-09,Yes,Month-to-month,Electronic check
Cust3484,127.25,05-01-2012,7670.25,02-Mar-07,No,Two year,Mailed check
Cust3358,501.25,05-01-2012,33445,05-Jul-06,Yes,One year,Bank transfer (automatic)
Cust1694,255,05-01-2012,11322.5,25-Apr-08,No,One year,Bank transfer (automatic)
Cust6432,123.25,05-01-2012,2356.75,14-Jul-10,Yes,Two year,Credit card (automatic)
Cust3367,126.5,05-01-2012,7774.5,01-Jan-07,No,Two year,Bank transfer (automatic)
Cust1945,356.75,05-01-2012,2578.75,09-Jun-11,Yes,Month-to-month,Credit card (automatic)
Cust3427,428.25,05-01-2012,24122.25,31-May-07,Yes,Two year,Bank transfer (automatic)
Cust4633,233,05-01-2012,439.5,06-Nov-11,Yes,Month-to-month,Bank transfer (automatic)
Cust1710,578.75,05-01-2012,41995.75,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust5691,272,05-01-2012,18618.25,05-Jun-06,Yes,One year,Electronic check
Cust2949,253,05-01-2012,776.75,07-Oct-11,Yes,Month-to-month,Electronic check
Cust6395,473.5,05-01-2012,3365.5,09-Jun-11,Yes,Month-to-month,Credit card (automatic)
Cust1919,100,05-01-2012,100,06-Dec-11,No,Month-to-month,Electronic check
Cust2601,126,05-01-2012,1939.5,12-Oct-10,No,Two year,Mailed check
Cust2943,448.25,05-01-2012,8805.25,14-Jun-10,No,Month-to-month,Mailed check
Cust4206,272,05-01-2012,2375.5,10-May-11,Yes,Month-to-month,Electronic check
Cust4925,272.5,05-01-2012,18891,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust5848,500.75,05-01-2012,32068.25,02-Dec-06,Yes,One year,Electronic check
Cust5760,496.75,05-01-2012,34282.25,06-May-06,Yes,Two year,Electronic check
Cust2015,373.75,05-01-2012,10556.5,19-Jul-09,Yes,Month-to-month,Electronic check
Cust5991,101.75,05-01-2012,893.5,10-May-11,No,Month-to-month,Mailed check
Cust1848,348.75,05-01-2012,11739.5,20-May-09,Yes,Month-to-month,Bank transfer (automatic)
Cust2498,504,05-01-2012,17187.5,19-Feb-09,Yes,Month-to-month,Electronic check
Cust4090,450.25,05-01-2012,20686,25-Feb-08,No,Month-to-month,Electronic check
Cust3072,555.75,05-01-2012,34767,03-Oct-06,Yes,Month-to-month,Electronic check
Cust3752,441.75,05-01-2012,6114,11-Dec-10,No,Month-to-month,Electronic check
Cust5079,429.5,05-01-2012,27976.5,04-Aug-06,Yes,Two year,Bank transfer (automatic)
Cust4651,374.75,05-01-2012,4077.5,09-Feb-11,No,Month-to-month,Electronic check
Cust1488,402.75,05-01-2012,940.5,06-Nov-11,No,Month-to-month,Credit card (automatic)
Cust1755,391.5,05-01-2012,5169.75,11-Dec-10,Yes,Month-to-month,Credit card (automatic)
Cust3665,420.5,05-01-2012,30648.25,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust4933,514.75,05-01-2012,12483.5,15-Jan-10,Yes,Month-to-month,Credit card (automatic)
Cust3867,101.75,05-01-2012,6797.5,04-Aug-06,Yes,One year,Electronic check
Cust5136,424.75,05-01-2012,25752.75,02-Dec-06,Yes,Two year,Electronic check
Cust5017,348.25,05-01-2012,348.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1833,291,05-01-2012,2346.25,10-May-11,No,One year,Bank transfer (automatic)
Cust3465,380.25,05-01-2012,27182.25,06-Dec-11,No,Month-to-month,Electronic check
Cust5233,565.25,05-01-2012,39345.25,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust3274,519.25,05-01-2012,11075,15-Apr-10,No,Month-to-month,Mailed check
Cust5842,222.75,05-01-2012,1103.75,07-Sep-11,No,Month-to-month,Mailed check
Cust1235,220.75,05-01-2012,220.75,06-Dec-11,Yes,Month-to-month,Mailed check
Cust3449,555.75,05-01-2012,22535.75,23-Aug-08,Yes,Two year,Electronic check
Cust4985,565.5,05-01-2012,41242.5,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust2948,125.75,05-01-2012,3510,18-Aug-09,No,Month-to-month,Electronic check
Cust3613,100.75,05-01-2012,100.75,06-Dec-11,No,Month-to-month,Mailed check
Cust6147,258.75,05-01-2012,1005.5,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust5507,536.75,05-01-2012,25594.75,25-Feb-08,Yes,Month-to-month,Bank transfer (automatic)
Cust4037,428.75,05-01-2012,10732.5,16-Nov-09,Yes,Month-to-month,Electronic check
Cust5321,125.75,05-01-2012,2384,14-Jul-10,No,Month-to-month,Mailed check
Cust6030,446,05-01-2012,27503,01-Jan-07,No,Month-to-month,Mailed check
Cust5420,395.75,05-01-2012,8384.75,14-Feb-10,Yes,Month-to-month,Electronic check
Cust3642,371,05-01-2012,24028.25,03-Sep-06,Yes,Two year,Credit card (automatic)
Cust3847,573.25,05-01-2012,41669.75,05-Feb-06,Yes,Two year,Bank transfer (automatic)
