"CustomerID","TypeOfService","SeviceDetails"
"Cust5248","OnlineBackup","No"
"Cust4617","TechnicalSupport","No internet service"
"Cust3924","HasPhoneService","1"
"Cust1542","StreamingMovies","Yes"
"Cust3342","InternetServiceCategory","No"
"Cust1325","InternetServiceCategory","DSL"
"Cust6419","StreamingMovies","Yes"
"Cust5343","OnlineBackup","No internet service"
"Cust1507","InternetServiceCategory","Fiber optic"
"Cust5810","HasPhoneService","0"
"Cust5201","OnlineSecurity","Yes"
"Cust6045","DeviceProtection","No internet service"
"Cust1860","HasPhoneService","0"
"Cust3130","OnlineSecurity","No"
"Cust4101","OnlineBackup","No"
"Cust5494","DeviceProtection","Yes"
"Cust3364","StreamingTelevision","Yes"
"Cust6191","MultipleLines","No"
"Cust4231","OnlineBackup","Yes"
"Cust1567","MultipleLines","No"
"Cust1918","OnlineBackup","No"
"Cust4944","OnlineBackup","No"
"Cust2931","OnlineSecurity","No internet service"
"Cust2206","OnlineSecurity","No internet service"
"Cust2560","DeviceProtection","Yes"
"Cust1372","InternetServiceCategory","Fiber optic"
"Cust2013","InternetServiceCategory","No"
"Cust5079","TechnicalSupport","Yes"
"Cust2565","TechnicalSupport","No"
"Cust4493","StreamingTelevision","No"
"Cust1513","OnlineBackup","No"
"Cust5261","HasPhoneService","1"
"Cust5539","StreamingTelevision","Yes"
"Cust3770","HasPhoneService","1"
"Cust4698","StreamingMovies","Yes"
"Cust4579","InternetServiceCategory","No"
"Cust5716","HasPhoneService","1"
"Cust2461","OnlineSecurity","Yes"
"Cust4957","MultipleLines","Yes"
"Cust4052","OnlineBackup","No internet service"
"Cust3438","DeviceProtection","No internet service"
"Cust2594","OnlineSecurity","No"
"Cust5255","TechnicalSupport","Yes"
"Cust2212","OnlineSecurity","No"
"Cust6447","TechnicalSupport","No internet service"
"Cust4284","InternetServiceCategory","DSL"
"Cust5524","OnlineSecurity","Yes"
"Cust5491","OnlineBackup","No"
"Cust4936","HasPhoneService","1"
"Cust6110","OnlineSecurity","No"
"Cust5430","MultipleLines","No"
"Cust3064","DeviceProtection","No"
"Cust3717","StreamingMovies","No"
"Cust5545","OnlineBackup","No"
"Cust1563","DeviceProtection","No"
"Cust4063","InternetServiceCategory","DSL"
"Cust5177","StreamingMovies","No"
"Cust3811","HasPhoneService","1"
"Cust4538","HasPhoneService","1"
"Cust5724","TechnicalSupport","No"
"Cust3682","OnlineSecurity","Yes"
"Cust5033","OnlineSecurity","Yes"
"Cust3784","OnlineSecurity","No"
"Cust5689","MultipleLines","Yes"
"Cust1401","StreamingMovies","No"
"Cust5858","InternetServiceCategory","No"
"Cust6387","OnlineBackup","Yes"
"Cust4929","OnlineBackup","Yes"
"Cust5274","OnlineBackup","No internet service"
"Cust3486","StreamingTelevision","No"
"Cust1763","TechnicalSupport","Yes"
"Cust6010","StreamingMovies","No"
"Cust5234","TechnicalSupport","No"
"Cust4048","StreamingMovies","No"
"Cust6177","InternetServiceCategory","No"
"Cust5136","StreamingMovies","Yes"
"Cust6398","StreamingTelevision","Yes"
"Cust4651","OnlineBackup","Yes"
"Cust6300","DeviceProtection","No"
"Cust6042","InternetServiceCategory","No"
"Cust4555","HasPhoneService","1"
"Cust4970","MultipleLines","Yes"
"Cust3516","StreamingTelevision","No"
"Cust3039","DeviceProtection","No internet service"
"Cust4303","TechnicalSupport","No"
"Cust3239","HasPhoneService","1"
"Cust5514","OnlineSecurity","Yes"
"Cust1491","StreamingMovies","Yes"
"Cust4267","MultipleLines","No"
"Cust4812","DeviceProtection","No"
"Cust3947","OnlineSecurity","Yes"
"Cust5429","DeviceProtection","Yes"
"Cust4720","HasPhoneService","1"
"Cust2542","HasPhoneService","1"
"Cust5642","HasPhoneService","1"
"Cust3508","InternetServiceCategory","Fiber optic"
"Cust2665","InternetServiceCategory","Fiber optic"
"Cust4360","StreamingMovies","Yes"
"Cust1375","OnlineBackup","Yes"
"Cust3117","InternetServiceCategory","No"
"Cust4714","OnlineBackup","No"
"Cust4701","TechnicalSupport","No"
"Cust1677","OnlineBackup","No internet service"
"Cust5659","HasPhoneService","1"
"Cust5765","InternetServiceCategory","DSL"
"Cust2302","OnlineSecurity","No"
"Cust2597","OnlineBackup","No"
"Cust4276","DeviceProtection","No"
"Cust5831","MultipleLines","No phone service"
"Cust3416","TechnicalSupport","Yes"
"Cust4625","OnlineSecurity","Yes"
"Cust5357","OnlineSecurity","Yes"
"Cust4179","OnlineSecurity","No"
"Cust3192","DeviceProtection","No internet service"
"Cust4882","TechnicalSupport","No"
"Cust2113","InternetServiceCategory","DSL"
"Cust2814","StreamingMovies","Yes"
"Cust1595","TechnicalSupport","No"
"Cust4468","StreamingTelevision","Yes"
"Cust2454","DeviceProtection","No internet service"
"Cust4501","OnlineSecurity","No"
"Cust4375","HasPhoneService","0"
"Cust2957","DeviceProtection","No"
"Cust4920","InternetServiceCategory","Fiber optic"
"Cust6475","OnlineBackup","No internet service"
"Cust2101","DeviceProtection","No"
"Cust4504","MultipleLines","Yes"
"Cust4663","TechnicalSupport","Yes"
"Cust4190","TechnicalSupport","No"
"Cust4016","OnlineSecurity","No"
"Cust2769","TechnicalSupport","Yes"
"Cust1482","InternetServiceCategory","DSL"
"Cust4672","StreamingTelevision","Yes"
"Cust5745","OnlineBackup","Yes"
"Cust5635","OnlineBackup","No internet service"
"Cust3555","TechnicalSupport","No internet service"
"Cust6042","StreamingTelevision","No internet service"
"Cust5170","TechnicalSupport","Yes"
"Cust3811","InternetServiceCategory","Fiber optic"
"Cust3760","TechnicalSupport","Yes"
"Cust5134","OnlineSecurity","No"
"Cust2846","OnlineBackup","No"
"Cust3363","TechnicalSupport","No"
"Cust5151","InternetServiceCategory","Fiber optic"
"Cust2822","InternetServiceCategory","No"
"Cust3746","HasPhoneService","1"
"Cust5114","DeviceProtection","No"
"Cust6114","StreamingTelevision","No"
"Cust1298","TechnicalSupport","Yes"
"Cust3069","HasPhoneService","1"
"Cust5073","InternetServiceCategory","DSL"
"Cust4650","HasPhoneService","1"
"Cust6443","MultipleLines","Yes"
"Cust5648","StreamingMovies","Yes"
"Cust4848","StreamingTelevision","No"
"Cust5485","MultipleLines","Yes"
"Cust5156","InternetServiceCategory","Fiber optic"
"Cust2261","OnlineBackup","No internet service"
"Cust6483","StreamingTelevision","No internet service"
"Cust4445","TechnicalSupport","No"
"Cust4432","StreamingTelevision","Yes"
"Cust2640","StreamingMovies","Yes"
"Cust5123","DeviceProtection","No"
"Cust4222","TechnicalSupport","No internet service"
"Cust6016","HasPhoneService","1"
"Cust6409","StreamingTelevision","No"
"Cust3064","OnlineSecurity","No"
"Cust4892","TechnicalSupport","Yes"
"Cust4934","InternetServiceCategory","Fiber optic"
"Cust2940","InternetServiceCategory","DSL"
"Cust3083","OnlineBackup","No"
"Cust5630","InternetServiceCategory","Fiber optic"
"Cust5093","InternetServiceCategory","Fiber optic"
"Cust1592","StreamingMovies","No internet service"
"Cust2674","StreamingMovies","No"
"Cust2313","InternetServiceCategory","DSL"
"Cust2489","MultipleLines","No"
"Cust5451","OnlineSecurity","Yes"
"Cust3484","StreamingTelevision","No internet service"
"Cust2580","TechnicalSupport","No internet service"
"Cust4689","InternetServiceCategory","Fiber optic"
"Cust4323","StreamingTelevision","Yes"
"Cust4647","MultipleLines","Yes"
"Cust4802","HasPhoneService","0"
"Cust4369","MultipleLines","No"
"Cust4913","StreamingTelevision","Yes"
"Cust3037","OnlineBackup","Yes"
"Cust4610","HasPhoneService","1"
"Cust3704","OnlineBackup","No"
"Cust6436","StreamingMovies","No internet service"
"Cust5126","TechnicalSupport","Yes"
"Cust5574","OnlineSecurity","Yes"
"Cust3388","TechnicalSupport","Yes"
"Cust6119","MultipleLines","No phone service"
"Cust2364","OnlineBackup","No internet service"
"Cust5122","DeviceProtection","No internet service"
"Cust4757","HasPhoneService","1"
"Cust1213","InternetServiceCategory","Fiber optic"
"Cust2296","InternetServiceCategory","Fiber optic"
"Cust4751","DeviceProtection","No"
"Cust5275","HasPhoneService","1"
"Cust1222","OnlineSecurity","Yes"
"Cust1768","DeviceProtection","Yes"
"Cust2834","DeviceProtection","No"
"Cust2079","HasPhoneService","1"
"Cust4236","OnlineBackup","Yes"
"Cust1304","StreamingTelevision","Yes"
"Cust6230","StreamingMovies","Yes"
"Cust1468","OnlineSecurity","Yes"
"Cust2438","StreamingTelevision","No"
"Cust2006","OnlineSecurity","No"
"Cust4523","MultipleLines","No"
"Cust4610","OnlineBackup","Yes"
"Cust3470","InternetServiceCategory","DSL"
"Cust3841","InternetServiceCategory","Fiber optic"
"Cust2593","HasPhoneService","1"
"Cust4503","DeviceProtection","No"
"Cust2337","HasPhoneService","1"
"Cust2531","OnlineSecurity","No internet service"
"Cust4340","StreamingTelevision","Yes"
"Cust6304","DeviceProtection","No"
"Cust5645","TechnicalSupport","No"
"Cust5338","MultipleLines","No"
"Cust5247","OnlineSecurity","No internet service"
"Cust2600","MultipleLines","No"
"Cust2429","OnlineBackup","No internet service"
"Cust5537","DeviceProtection","No"
"Cust5543","StreamingTelevision","No"
"Cust5346","TechnicalSupport","No"
"Cust3548","StreamingTelevision","No internet service"
"Cust3897","StreamingMovies","Yes"
"Cust2109","OnlineBackup","No internet service"
"Cust6246","DeviceProtection","Yes"
"Cust1962","StreamingTelevision","Yes"
"Cust2978","StreamingTelevision","No"
"Cust1467","MultipleLines","No"
"Cust5506","OnlineSecurity","No internet service"
"Cust2314","StreamingMovies","No"
"Cust3637","OnlineSecurity","No"
"Cust4141","HasPhoneService","1"
"Cust5264","StreamingMovies","Yes"
"Cust5682","HasPhoneService","1"
"Cust5140","StreamingMovies","No"
"Cust2610","StreamingMovies","Yes"
"Cust2778","DeviceProtection","Yes"
"Cust2512","StreamingTelevision","No"
"Cust5510","InternetServiceCategory","DSL"
"Cust3963","OnlineSecurity","Yes"
"Cust4078","InternetServiceCategory","Fiber optic"
"Cust2992","StreamingTelevision","Yes"
"Cust3436","StreamingTelevision","Yes"
"Cust2345","TechnicalSupport","No"
"Cust3398","StreamingTelevision","No"
"Cust3667","DeviceProtection","No internet service"
"Cust5169","OnlineSecurity","No"
"Cust3505","InternetServiceCategory","DSL"
"Cust3651","MultipleLines","Yes"
"Cust3054","MultipleLines","No"
"Cust5521","OnlineBackup","Yes"
"Cust2197","MultipleLines","No"
"Cust5874","TechnicalSupport","No internet service"
"Cust1716","OnlineSecurity","Yes"
"Cust3194","MultipleLines","No"
"Cust4529","StreamingMovies","Yes"
"Cust3140","StreamingMovies","No"
"Cust5142","TechnicalSupport","Yes"
"Cust4026","HasPhoneService","1"
"Cust5443","StreamingMovies","No internet service"
"Cust4364","StreamingTelevision","No internet service"
"Cust3209","MultipleLines","No"
"Cust1632","StreamingMovies","No"
"Cust4915","StreamingMovies","No internet service"
"Cust5941","OnlineSecurity","No internet service"
"Cust2708","DeviceProtection","No internet service"
"Cust5429","TechnicalSupport","No"
"Cust3661","StreamingTelevision","No"
"Cust5375","OnlineBackup","No"
"Cust6390","StreamingTelevision","Yes"
"Cust2581","StreamingTelevision","Yes"
"Cust4227","StreamingMovies","No internet service"
"Cust1768","HasPhoneService","1"
"Cust3641","OnlineBackup","No"
"Cust5793","MultipleLines","No"
"Cust4161","HasPhoneService","1"
"Cust1752","DeviceProtection","No internet service"
"Cust1881","OnlineSecurity","No"
"Cust3413","StreamingTelevision","No"
"Cust5210","OnlineBackup","No"
"Cust1657","HasPhoneService","1"
"Cust2193","DeviceProtection","No"
"Cust3105","TechnicalSupport","No"
"Cust5169","TechnicalSupport","No"
"Cust3252","OnlineSecurity","No"
"Cust5812","TechnicalSupport","No"
"Cust5459","InternetServiceCategory","Fiber optic"
"Cust4838","StreamingMovies","No"
"Cust4941","HasPhoneService","1"
"Cust4196","OnlineBackup","No"
"Cust1359","OnlineSecurity","No"
"Cust3255","StreamingMovies","Yes"
"Cust5578","OnlineSecurity","No"
"Cust2585","StreamingTelevision","Yes"
"Cust2189","StreamingMovies","Yes"
"Cust5577","DeviceProtection","No"
"Cust3064","TechnicalSupport","No"
"Cust1464","StreamingTelevision","Yes"
"Cust2967","MultipleLines","Yes"
"Cust4059","HasPhoneService","0"
"Cust1492","OnlineBackup","Yes"
"Cust2597","StreamingMovies","Yes"
"Cust5714","InternetServiceCategory","DSL"
"Cust2537","HasPhoneService","1"
"Cust5939","OnlineSecurity","No internet service"
"Cust6095","MultipleLines","No"
"Cust4411","HasPhoneService","1"
"Cust4190","MultipleLines","Yes"
"Cust4738","DeviceProtection","No internet service"
"Cust2663","DeviceProtection","No"
"Cust2640","InternetServiceCategory","Fiber optic"
"Cust4259","OnlineSecurity","Yes"
"Cust1940","OnlineSecurity","No internet service"
"Cust5814","OnlineSecurity","Yes"
"Cust6062","InternetServiceCategory","No"
"Cust5812","HasPhoneService","1"
"Cust4463","DeviceProtection","Yes"
"Cust5395","StreamingMovies","No internet service"
"Cust1829","HasPhoneService","1"
"Cust3244","HasPhoneService","1"
"Cust4317","HasPhoneService","1"
"Cust2098","StreamingMovies","No internet service"
"Cust2058","OnlineBackup","No internet service"
"Cust1691","InternetServiceCategory","DSL"
"Cust2868","TechnicalSupport","No"
"Cust1258","InternetServiceCategory","Fiber optic"
"Cust4982","HasPhoneService","1"
"Cust2797","OnlineSecurity","Yes"
"Cust5052","OnlineSecurity","No"
"Cust6336","DeviceProtection","No internet service"
"Cust2357","StreamingMovies","No internet service"
"Cust6025","TechnicalSupport","No internet service"
"Cust3593","TechnicalSupport","Yes"
"Cust1542","InternetServiceCategory","Fiber optic"
"Cust3080","InternetServiceCategory","No"
"Cust2659","HasPhoneService","1"
"Cust1919","TechnicalSupport","No internet service"
"Cust4991","MultipleLines","No"
"Cust2771","OnlineSecurity","No"
"Cust5653","OnlineSecurity","Yes"
"Cust1399","StreamingTelevision","Yes"
"Cust4673","OnlineBackup","No"
"Cust4713","StreamingMovies","Yes"
"Cust3614","TechnicalSupport","No"
"Cust3874","StreamingTelevision","Yes"
"Cust5967","DeviceProtection","Yes"
"Cust3896","StreamingTelevision","No"
"Cust2835","StreamingTelevision","No internet service"
"Cust5002","StreamingTelevision","No"
"Cust4294","OnlineSecurity","No"
"Cust1962","TechnicalSupport","Yes"
"Cust2482","TechnicalSupport","No"
"Cust4201","DeviceProtection","Yes"
"Cust2903","StreamingTelevision","No internet service"
"Cust4228","MultipleLines","Yes"
"Cust2686","OnlineSecurity","Yes"
"Cust5043","TechnicalSupport","No"
"Cust6273","TechnicalSupport","No"
"Cust5870","OnlineBackup","No internet service"
"Cust2894","OnlineSecurity","No"
"Cust5399","HasPhoneService","1"
"Cust2136","StreamingTelevision","No"
"Cust4183","HasPhoneService","0"
"Cust5918","TechnicalSupport","No internet service"
"Cust1943","TechnicalSupport","No internet service"
"Cust6239","OnlineSecurity","No internet service"
"Cust1932","OnlineSecurity","No"
"Cust3389","TechnicalSupport","No"
"Cust5891","OnlineBackup","No"
"Cust4753","DeviceProtection","No"
"Cust6102","TechnicalSupport","No"
"Cust1263","MultipleLines","Yes"
"Cust5971","MultipleLines","Yes"
"Cust2393","MultipleLines","Yes"
"Cust3229","StreamingMovies","No"
"Cust3022","MultipleLines","No"
"Cust6385","OnlineBackup","Yes"
"Cust4752","MultipleLines","Yes"
"Cust5870","TechnicalSupport","No internet service"
"Cust4516","InternetServiceCategory","Fiber optic"
"Cust4714","HasPhoneService","1"
"Cust6074","StreamingTelevision","No internet service"
"Cust5359","StreamingTelevision","No"
"Cust5540","HasPhoneService","1"
"Cust3196","OnlineSecurity","No"
"Cust3387","OnlineBackup","No"
"Cust6109","InternetServiceCategory","Fiber optic"
"Cust5174","DeviceProtection","No internet service"
"Cust2743","MultipleLines","Yes"
"Cust2009","InternetServiceCategory","Fiber optic"
"Cust4181","StreamingTelevision","No internet service"
"Cust2762","OnlineSecurity","Yes"
"Cust2533","TechnicalSupport","Yes"
"Cust4509","InternetServiceCategory","DSL"
"Cust1314","OnlineSecurity","Yes"
"Cust4746","StreamingMovies","No"
"Cust2669","OnlineSecurity","No internet service"
"Cust3022","StreamingTelevision","No internet service"
"Cust5839","StreamingMovies","No internet service"
"Cust4871","StreamingMovies","No"
"Cust1734","MultipleLines","No phone service"
"Cust2222","StreamingTelevision","No"
"Cust5893","StreamingTelevision","No"
"Cust1745","OnlineBackup","No"
"Cust1513","StreamingMovies","No"
"Cust1223","TechnicalSupport","No"
"Cust2164","OnlineBackup","No"
"Cust4769","MultipleLines","Yes"
"Cust3698","StreamingMovies","Yes"
"Cust6365","InternetServiceCategory","Fiber optic"
"Cust5426","OnlineBackup","No"
"Cust3825","StreamingMovies","Yes"
"Cust3668","DeviceProtection","No internet service"
"Cust6488","TechnicalSupport","No internet service"
"Cust1908","TechnicalSupport","Yes"
"Cust1760","HasPhoneService","1"
"Cust2452","DeviceProtection","No internet service"
"Cust2472","DeviceProtection","No"
"Cust6192","MultipleLines","Yes"
"Cust5119","HasPhoneService","1"
"Cust5712","MultipleLines","Yes"
"Cust6073","OnlineBackup","No internet service"
"Cust2501","StreamingMovies","Yes"
"Cust6352","StreamingMovies","No"
"Cust6376","StreamingMovies","No internet service"
"Cust4291","HasPhoneService","1"
"Cust4810","HasPhoneService","1"
"Cust1389","TechnicalSupport","Yes"
"Cust5067","StreamingMovies","Yes"
"Cust6476","OnlineSecurity","No internet service"
"Cust2582","OnlineBackup","No internet service"
"Cust4509","DeviceProtection","Yes"
"Cust1997","DeviceProtection","No internet service"
"Cust2431","OnlineSecurity","No internet service"
"Cust4526","HasPhoneService","1"
"Cust4190","HasPhoneService","1"
"Cust2952","TechnicalSupport","No internet service"
"Cust2069","MultipleLines","Yes"
"Cust1903","HasPhoneService","1"
"Cust5018","StreamingMovies","Yes"
"Cust5334","OnlineSecurity","Yes"
"Cust5481","HasPhoneService","0"
"Cust1248","OnlineBackup","No internet service"
"Cust5093","MultipleLines","No"
"Cust4538","OnlineSecurity","No"
"Cust5019","MultipleLines","Yes"
"Cust3725","HasPhoneService","1"
"Cust5822","MultipleLines","Yes"
"Cust4054","InternetServiceCategory","DSL"
"Cust5537","InternetServiceCategory","Fiber optic"
"Cust5044","StreamingTelevision","No internet service"
"Cust4347","MultipleLines","Yes"
"Cust5867","InternetServiceCategory","Fiber optic"
"Cust3866","StreamingMovies","Yes"
"Cust5787","OnlineBackup","No"
"Cust5219","TechnicalSupport","No internet service"
"Cust4810","OnlineBackup","No internet service"
"Cust5246","TechnicalSupport","Yes"
"Cust2713","StreamingMovies","Yes"
"Cust3597","TechnicalSupport","Yes"
"Cust5211","StreamingMovies","Yes"
"Cust6461","OnlineBackup","Yes"
"Cust2707","OnlineBackup","No"
"Cust6346","OnlineBackup","Yes"
"Cust5420","StreamingTelevision","No"
"Cust3487","StreamingMovies","No"
"Cust2565","InternetServiceCategory","Fiber optic"
